title,artist,album,isrc,upc,spotify_url,local_path,filename
End of Days,Excavationpro,Done,QZ-MHN-24-56159,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\6\Done\End of Days  QZMHN2456159.wav,End of Days  QZMHN2456159.wav
Ultra Street Fighter,Excavationpro,Done,QZ-MHN-24-58869,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\5\Done\Ultra Street Fighter QZMHN2458869.wav,Ultra Street Fighter QZMHN2458869.wav
Existence Instrumental,Excavationpro,New folder,QZ-MHN-24-84082,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\New folder\Existence Instrumental QZMHN2484082.wav,Existence Instrumental QZMHN2484082.wav
Human,Excavationpro,Done,QZ-MHN-24-86568,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\New folder\Done\Human QZMHN2486568.wav,Human QZMHN2486568.wav
Internal Frequency Instrumental,Excavationpro,New folder,QZ-MHN-24-89298,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Internal Frequency Instrumental QZMHN2489298.wav,Internal Frequency Instrumental QZMHN2489298.wav
Downer,Excavationpro,Done,QZ-MHN-24-90997,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\Done\Downer QZMHN2490997.wav,Downer QZMHN2490997.wav
Creation,Excavationpro,Done,QZ-MHN-24-93342,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\6\Done\Creation QZMHN2493342.wav,Creation QZMHN2493342.wav
Learned Something,Excavationpro,Done,QZ-MHN-24-98779,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\Done\Learned Something QZMHN2498779.wav,Learned Something QZMHN2498779.wav
Midnight Coffee,Excavationpro,Instrumentals,QZ-MHP-23-11073,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\27\Instrumentals\Midnight Coffee QZMHP2311073.wav,Midnight Coffee QZMHP2311073.wav
Debating,Excavationpro,Done,QZ-MHP-23-14498,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\Vocals\Done\Debating QZMHP2314498.wav,Debating QZMHP2314498.wav
Rise of the Hero,Excavationpro,instrumental,QZ-MHP-23-20394,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Rise of the Hero QZMHP2320394.wav,Rise of the Hero QZMHP2320394.wav
Chicken Hunting feat Justin Helmer,Excavationpro,Done,QZ-MHP-23-28401,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\22\Done\Chicken Hunting feat Justin Helmer  QZMHP2328401.wav,Chicken Hunting feat Justin Helmer  QZMHP2328401.wav
Nothing Here To Lose,Excavationpro,instrumental,QZ-MHP-23-32315,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Nothing Here To Lose QZMHP2332315.wav,Nothing Here To Lose QZMHP2332315.wav
Dragonfly,Excavationpro,Done,QZ-MHP-23-35318,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\28\instrumentals\Done\Dragonfly QZMHP2335318.wav,Dragonfly QZMHP2335318.wav
Emotional Overload,Excavationpro,Instrumentals,QZ-MHP-23-37879,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Emotional Overload QZMHP2337879.wav,Emotional Overload QZMHP2337879.wav
Mission Impossible,Excavationpro,instrumental,QZ-MHP-23-43850,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Mission Impossible QZMHP2343850.wav,Mission Impossible QZMHP2343850.wav
Nitro Flipped,Excavationpro,Done Done,QZ-MHP-23-44750,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Done Done\Nitro Flipped QZMHP2344750.wav,Nitro Flipped QZMHP2344750.wav
Fully Loaded Synthetic,Excavationpro,Instrumentals,QZ-MHP-23-58206,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Fully Loaded Synthetic QZMHP2358206.wav,Fully Loaded Synthetic QZMHP2358206.wav
9 lives,Excavationpro,Done,QZ-MHP-23-65162,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\25\instrumental\Done\9 lives QZMHP2365162.wav,9 lives QZMHP2365162.wav
Spicey Cherry,Excavationpro,Instrumentals,QZ-MHP-23-71338,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\24\Instrumentals\Spicey Cherry QZMHP2371338.wav,Spicey Cherry QZMHP2371338.wav
Poker,Excavationpro,Done,QZ-MHP-23-71927,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\instrumental\Done\Poker QZMHP2371927.wav,Poker QZMHP2371927.wav
Secret Sauce Instrumental,Excavationpro,instrumentals,QZ-MHP-23-72752,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\22\instrumentals\Secret Sauce Instrumental QZMHP2372752.wav,Secret Sauce Instrumental QZMHP2372752.wav
Love Me,Excavationpro,Done,QZ-MHP-23-75637,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\instrumentals\Done\Love Me QZMHP2375637.wav,Love Me QZMHP2375637.wav
Rules,Excavationpro,Done,QZ-MHP-23-79729,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Instrumentals\Done\Rules QZMHP2379729.wav,Rules QZMHP2379729.wav
Data Overload,Excavationpro,instrumentals,QZ-MHP-23-84502,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\19\instrumentals\Data Overload QZMHP2384502.wav,Data Overload QZMHP2384502.wav
Long Gone,Excavationpro,instrumental,QZ-MHP-23-85395,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\23\instrumental\Long Gone QZMHP2385395.wav,Long Gone QZMHP2385395.wav
Break the Silence,Excavationpro,Done,QZ-MHP-23-90871,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\21\Instrumentals\Done\Break the Silence QZMHP2390871.wav,Break the Silence QZMHP2390871.wav
Faster than Life,Excavationpro,Done,QZ-MHP-23-98607,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\26\instrumentals\Done\Faster than Life QZMHP2398607.wav,Faster than Life QZMHP2398607.wav
Shallow Perception,Excavationpro,New folder,QZ-MHP-24-12459,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\13\New folder\Shallow Perception QZMHP2412459.wav,Shallow Perception QZMHP2412459.wav
Spoiler Alert,Excavationpro,Done,QZ-MHP-24-32280,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\8\New folder\Done\Spoiler Alert QZMHP2432280.wav,Spoiler Alert QZMHP2432280.wav
Wavey,Excavationpro,Done,QZ-MHP-24-37556,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\10\New folder\Done\Wavey QZMHP2437556.wav,Wavey QZMHP2437556.wav
Premium Smoke Instrumental,Excavationpro,New folder,QZ-MHP-24-47394,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\14\New folder\Premium Smoke Instrumental QZMHP2447394.wav,Premium Smoke Instrumental QZMHP2447394.wav
Love Therapy Open Verse,Excavationpro,15,QZ-MHP-24-48800,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\Love Therapy Open Verse QZMHP2448800.wav,Love Therapy Open Verse QZMHP2448800.wav
Defiant,Excavationpro,New folder,QZ-MHP-24-51063,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Defiant QZMHP2451063.mp3,Defiant QZMHP2451063.mp3
Emotional Experiment,Excavationpro,Done,QZ-MHP-24-55804,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\10\New folder\Done\Emotional Experiment QZMHP2455804.wav,Emotional Experiment QZMHP2455804.wav
Legacy of Legends,Excavationpro,Done,QZ-MHP-24-60289,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\15\Done\Legacy of Legends QZMHP2460289.wav,Legacy of Legends QZMHP2460289.wav
Mission Control,Excavationpro,Done,QZ-MHP-24-60811,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\New folder\Done\Mission Control QZMHP2460811.wav,Mission Control QZMHP2460811.wav
Street Fighter,Excavationpro,Done,QZ-MHP-24-67598,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\Done\Street Fighter QZMHP2467598.wav,Street Fighter QZMHP2467598.wav
Ride or Die,Excavationpro,Done,QZ-MHP-24-81430,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\9\Done\Ride or Die QZMHP2481430.wav,Ride or Die QZMHP2481430.wav
Last Chance,Excavationpro,New folder,QZ-MHP-24-88565,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\11\New folder\Last Chance QZMHP2488565.wav,Last Chance QZMHP2488565.wav
Bong Hits,Excavationpro,Done,QZ-MHP-24-93316,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\12\New folder\Done\Bong Hits QZMHP2493316.wav,Bong Hits QZMHP2493316.wav
Titans,Excavationpro,Done,QZ-MHP-24-98535,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\7\Done\Titans QZMHP2498535.wav,Titans QZMHP2498535.wav
Water Slide Funking,Excavationpro,Done,QZ-MHP-25-16687,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\5\Done\Water Slide Funking  QZMHP2516687.wav,Water Slide Funking  QZMHP2516687.wav
Complex Anxiety,Excavationpro,Done,QZ-MHP-25-31916,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\3\Done\Complex Anxiety QZMHP2531916.wav,Complex Anxiety QZMHP2531916.wav
Enhanced Reality,Excavationpro,Done,QZ-MHP-25-34693,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\4\Done\Enhanced Reality QZMHP2534693.wav,Enhanced Reality QZMHP2534693.wav
Alive in 2025 feat Justin Helmer (Mastered with Thunder at 90pct),Excavationpro,4,QZ-MHP-25-41264,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\4\Alive in 2025 feat Justin Helmer (Mastered with Thunder at 90pct) QZMHP2541264.wav,Alive in 2025 feat Justin Helmer (Mastered with Thunder at 90pct) QZMHP2541264.wav
Caribbean Drip feat  Music Baby Grafezzy (Mastered with Thunder at 95pct),Excavationpro,4,QZ-MHP-25-96102,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\4\Caribbean Drip feat  Music Baby Grafezzy (Mastered with Thunder at 95pct) QZMHP2596102.wav,Caribbean Drip feat  Music Baby Grafezzy (Mastered with Thunder at 95pct) QZMHP2596102.wav
Big Balls,Excavationpro,Done,QZ-S63-21-03257,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 38\Done\Big Balls QZS632103257.wav,Big Balls QZS632103257.wav
CometRider,Excavationpro,PG 40 Done,QZ-S63-21-24856,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 40 Done\CometRider QZS632124856.wav,CometRider QZS632124856.wav
I heard you,Excavationpro,Done,QZ-S63-21-37411,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 38\Done\I heard you QZS632137411.wav,I heard you QZS632137411.wav
Mythic Breeze (Mastered with Thunder at 90pct),Excavationpro,Done,QZ-S63-21-39467,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 39\Done\Mythic Breeze (Mastered with Thunder at 90pct) QZS632139467.wav,Mythic Breeze (Mastered with Thunder at 90pct) QZS632139467.wav
Spirit Walk,Excavationpro,Done,QZ-S63-21-46161,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 39\Done\Spirit Walk QZS632146161.wav,Spirit Walk QZS632146161.wav
FantasyIsland,Excavationpro,Done,QZ-S63-21-55568,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 38\Done\FantasyIsland QZS632155568.wav,FantasyIsland QZS632155568.wav
Annihilating Rhythm,Excavationpro,Done,QZ-S63-21-61421,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 38\Done\Annihilating Rhythm QZS632161421.wav,Annihilating Rhythm QZS632161421.wav
Mixea MediumNeutral hd Blue River,Excavationpro,Done,QZ-S63-21-66353,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\1\Done\Mixea_MediumNeutral_hd_Blue River QZS632166353.wav,Mixea_MediumNeutral_hd_Blue River QZS632166353.wav
MoneyMadness,Excavationpro,Done,QZ-S63-21-85645,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 39\Done\MoneyMadness QZS632185645.wav,MoneyMadness QZS632185645.wav
Broken Hearts (Mastered with Aurora at 50pct),Excavationpro,Done,QZ-S63-21-97802,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 39\Done\Broken Hearts (Mastered with Aurora at 50pct) QZS632197802.wav,Broken Hearts (Mastered with Aurora at 50pct) QZS632197802.wav
Be My Love 100 COUNTRY KARAOKE REMIX,Excavationpro,Done,QZ-S63-22-04920,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\34\instrumental\Done\Be My Love 100 COUNTRY KARAOKE REMIX QZS632204920.wav,Be My Love 100 COUNTRY KARAOKE REMIX QZS632204920.wav
Gifted,Excavationpro,Done 2,QZ-S63-22-14738,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Instru\Done 2\Gifted QZS632214738.wav,Gifted QZS632214738.wav
Sunset Instrumental Beat,Excavationpro,Done 2,QZ-S63-22-17266,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Instru\Done 2\Sunset Instrumental Beat QZS632217266.wav,Sunset Instrumental Beat QZS632217266.wav
LYRICAL ASSASSIN Beat Stars (Mastered with Aurora at 100pct),Excavationpro,Done,QZ-S63-22-19364,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\34\instrumental\Done\LYRICAL ASSASSIN Beat Stars (Mastered with Aurora at 100pct) QZS632219364.wav,LYRICAL ASSASSIN Beat Stars (Mastered with Aurora at 100pct) QZS632219364.wav
Soul Lonely Illuminated Illusion Club Beat (Mastered with Aurora at 100pct),Excavationpro,Done,QZ-S63-22-20020,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Done\Soul Lonely Illuminated Illusion Club Beat (Mastered with Aurora at 100pct) QZS632220020.wav,Soul Lonely Illuminated Illusion Club Beat (Mastered with Aurora at 100pct) QZS632220020.wav
Summer Trip Beat,Excavationpro,Done,QZ-S63-22-29049,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\34\instrumental\Done\Summer Trip Beat QZS632229049.wav,Summer Trip Beat QZS632229049.wav
Pockets Swolla Moola Ollah Finished (Mastered with Aurora at 100pct),Excavationpro,Done,QZ-S63-22-39896,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Done\Pockets Swolla Moola Ollah Finished (Mastered with Aurora at 100pct) QZS632239896.wav,Pockets Swolla Moola Ollah Finished (Mastered with Aurora at 100pct) QZS632239896.wav
Rap To It Challenge   Old School 2pac Freestyle   (Remix),Excavationpro,Done,QZ-S63-22-39934,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Done\Rap To It Challenge _ Old School 2pac Freestyle _ (Remix) QZS632239934.wav,Rap To It Challenge _ Old School 2pac Freestyle _ (Remix) QZS632239934.wav
Ready or Not feat Jake Buzzard,Excavationpro,Done,QZ-S63-22-41442,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\16\Done\Ready or Not feat Jake Buzzard QZS632241442.wav,Ready or Not feat Jake Buzzard QZS632241442.wav
Gaslit and Broken Promises ft. EyeWaz,Excavationpro,Done,QZ-S63-22-45230,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\31\Vocals\Done\Gaslit and Broken Promises ft. EyeWaz QZS632245230.wav,Gaslit and Broken Promises ft. EyeWaz QZS632245230.wav
Time Warped,Excavationpro,Done,QZ-S63-22-51459,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\32\Instrumentals\Done\Time Warped QZS632251459.wav,Time Warped QZS632251459.wav
Baby Come Tonight Club Beat (Mastered with Sunroof at 100pct),Excavationpro,Done,QZ-S63-22-52435,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\36\vocal\Done\Baby Come Tonight Club Beat (Mastered with Sunroof at 100pct) QZS632252435.wav,Baby Come Tonight Club Beat (Mastered with Sunroof at 100pct) QZS632252435.wav
Why Do You,Excavationpro,Done,QZ-S63-22-69940,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 37\Vocals\Done\Why Do You QZS632269940.wav,Why Do You QZS632269940.wav
3AM POPPIN Beat Stars Instrumental,Excavationpro,Done,QZ-S63-22-80138,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\34\instrumental\Done\3AM POPPIN Beat Stars Instrumental QZS632280138.wav,3AM POPPIN Beat Stars Instrumental QZS632280138.wav
Rap to it Remix Challenge,Excavationpro,instrumental,QZ-S63-22-84682,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\HOME\1 SOUNDCLOUD  DISTRO KID\PG 37\instrumental\Rap to it Remix Challenge QZS632284682.wav,Rap to it Remix Challenge QZS632284682.wav
Shock Therapy,Excavationpro,Instrumentals,QZ-S63-23-00547,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\27\Instrumentals\Shock Therapy QZS632300547.wav,Shock Therapy QZS632300547.wav
Effort,Excavationpro,Done,QZ-S63-23-10921,,,J:\ALL SOUND FILES\. KICK STREAM FOLDER\HOME\1 SOUNDCLOUD  DISTRO KID\0 DONE ALBUM\25\instrumental\Done\Effort QZS632310921.wav,Effort QZS632310921.wav
